team,conference,week,role,penalty_type,total_penalties,total_yards,avg_yards_per_penalty,AP_rank,Coaches_rank
W Michigan,Mid-American,1,committed,Delay of Game,1,0,0.0,NR,NR
W Michigan,Mid-American,1,committed,Holding,2,0,0.0,NR,NR
W Michigan,Mid-American,1,committed,Other / Unclassified,2,21,10.5,NR,NR
W Michigan,Mid-American,1,drawn,False Start,3,10,3.33,NR,NR
W Michigan,Mid-American,1,drawn,Holding,1,0,0.0,NR,NR
W Michigan,Mid-American,1,drawn,Other / Unclassified,1,0,0.0,NR,NR
W Michigan,Mid-American,1,drawn,Pass Interference,1,0,0.0,NR,NR
W Michigan,Mid-American,2,committed,False Start,1,0,0.0,NR,NR
W Michigan,Mid-American,2,committed,Illegal Formation,1,35,35.0,NR,NR
W Michigan,Mid-American,2,committed,Other / Unclassified,2,0,0.0,NR,NR
W Michigan,Mid-American,2,committed,Pass Interference,1,15,15.0,NR,NR
W Michigan,Mid-American,2,committed,Personal Foul,2,15,7.5,NR,NR
W Michigan,Mid-American,2,drawn,False Start,3,0,0.0,NR,NR
W Michigan,Mid-American,2,drawn,Holding,3,6,2.0,NR,NR
W Michigan,Mid-American,2,drawn,Illegal Formation,1,5,5.0,NR,NR
W Michigan,Mid-American,2,drawn,Offside,1,0,0.0,NR,NR
W Michigan,Mid-American,2,drawn,Other / Unclassified,1,0,0.0,NR,NR
W Michigan,Mid-American,2,drawn,Pass Interference,1,14,14.0,NR,NR
W Michigan,Mid-American,2,drawn,Unsportsmanlike Conduct,3,2,0.67,NR,NR
W Michigan,Mid-American,3,committed,Holding,1,3,3.0,NR,NR
W Michigan,Mid-American,3,committed,Pass Interference,2,26,13.0,NR,NR
W Michigan,Mid-American,3,drawn,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,3,drawn,Holding,2,10,5.0,NR,NR
W Michigan,Mid-American,3,drawn,Illegal Formation,1,8,8.0,NR,NR
W Michigan,Mid-American,3,drawn,Offside,1,2,2.0,NR,NR
W Michigan,Mid-American,3,drawn,Other / Unclassified,1,11,11.0,NR,NR
W Michigan,Mid-American,3,drawn,Pass Interference,2,26,13.0,NR,NR
W Michigan,Mid-American,3,drawn,Unsportsmanlike Conduct,1,50,50.0,NR,NR
W Michigan,Mid-American,4,committed,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,4,committed,Offside,1,5,5.0,NR,NR
W Michigan,Mid-American,4,committed,Pass Interference,1,13,13.0,NR,NR
W Michigan,Mid-American,4,committed,Personal Foul,1,15,15.0,NR,NR
W Michigan,Mid-American,4,drawn,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,4,drawn,Holding,1,10,10.0,NR,NR
W Michigan,Mid-American,4,drawn,Unsportsmanlike Conduct,1,0,0.0,NR,NR
W Michigan,Mid-American,5,committed,Face Mask,1,15,15.0,NR,NR
W Michigan,Mid-American,5,committed,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,5,committed,Holding,1,0,0.0,NR,NR
W Michigan,Mid-American,5,committed,Offside,1,5,5.0,NR,NR
W Michigan,Mid-American,5,drawn,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,5,drawn,Holding,1,10,10.0,NR,NR
W Michigan,Mid-American,5,drawn,Pass Interference,1,15,15.0,NR,NR
W Michigan,Mid-American,6,committed,Holding,1,4,4.0,NR,NR
W Michigan,Mid-American,6,committed,Pass Interference,2,25,12.5,NR,NR
W Michigan,Mid-American,6,committed,Personal Foul,1,59,59.0,NR,NR
W Michigan,Mid-American,6,drawn,Illegal Formation,1,17,17.0,NR,NR
W Michigan,Mid-American,6,drawn,Offside,1,5,5.0,NR,NR
W Michigan,Mid-American,6,drawn,Other / Unclassified,4,38,9.5,NR,NR
W Michigan,Mid-American,7,committed,Delay of Game,1,5,5.0,NR,NR
W Michigan,Mid-American,7,committed,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,7,committed,Holding,1,0,0.0,NR,NR
W Michigan,Mid-American,7,committed,Personal Foul,1,0,0.0,NR,NR
W Michigan,Mid-American,7,committed,Unsportsmanlike Conduct,2,1,0.5,NR,NR
W Michigan,Mid-American,7,drawn,Illegal Formation,1,5,5.0,NR,NR
W Michigan,Mid-American,7,drawn,Offside,1,5,5.0,NR,NR
W Michigan,Mid-American,9,committed,Pass Interference,1,10,10.0,NR,NR
W Michigan,Mid-American,9,drawn,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,10,committed,Delay of Game,1,5,5.0,NR,NR
W Michigan,Mid-American,10,committed,Holding,3,40,13.33,NR,NR
W Michigan,Mid-American,10,committed,Other / Unclassified,1,30,30.0,NR,NR
W Michigan,Mid-American,10,committed,Personal Foul,1,5,5.0,NR,NR
W Michigan,Mid-American,10,committed,Unsportsmanlike Conduct,2,6,3.0,NR,NR
W Michigan,Mid-American,10,drawn,Holding,2,13,6.5,NR,NR
W Michigan,Mid-American,10,drawn,Offside,1,5,5.0,NR,NR
W Michigan,Mid-American,10,drawn,Other / Unclassified,1,1,1.0,NR,NR
W Michigan,Mid-American,10,drawn,Pass Interference,1,8,8.0,NR,NR
W Michigan,Mid-American,10,drawn,Roughing the Passer,1,6,6.0,NR,NR
W Michigan,Mid-American,10,drawn,Targeting,1,2,2.0,NR,NR
W Michigan,Mid-American,12,committed,Other / Unclassified,1,5,5.0,NR,NR
W Michigan,Mid-American,12,drawn,Delay of Game,1,5,5.0,NR,NR
W Michigan,Mid-American,12,drawn,False Start,1,5,5.0,NR,NR
W Michigan,Mid-American,12,drawn,Holding,1,5,5.0,NR,NR
W Michigan,Mid-American,12,drawn,Offside,1,5,5.0,NR,NR
WKU,Conference USA,1,committed,Face Mask,1,15,15.0,NR,NR
WKU,Conference USA,1,committed,False Start,2,10,5.0,NR,NR
WKU,Conference USA,1,committed,Holding,5,36,7.2,NR,NR
WKU,Conference USA,1,committed,Offside,1,5,5.0,NR,NR
WKU,Conference USA,1,committed,Other / Unclassified,1,5,5.0,NR,NR
WKU,Conference USA,1,committed,Pass Interference,3,21,7.0,NR,NR
WKU,Conference USA,1,committed,Roughing the Passer,1,0,0.0,NR,NR
WKU,Conference USA,1,committed,Unsportsmanlike Conduct,2,0,0.0,NR,NR
WKU,Conference USA,1,drawn,Delay of Game,1,5,5.0,NR,NR
WKU,Conference USA,1,drawn,Face Mask,1,15,15.0,NR,NR
WKU,Conference USA,1,drawn,False Start,2,10,5.0,NR,NR
WKU,Conference USA,1,drawn,Holding,2,16,8.0,NR,NR
WKU,Conference USA,1,drawn,Illegal Formation,1,0,0.0,NR,NR
WKU,Conference USA,1,drawn,Other / Unclassified,2,5,2.5,NR,NR
WKU,Conference USA,1,drawn,Pass Interference,5,57,11.4,NR,NR
WKU,Conference USA,1,drawn,Personal Foul,1,15,15.0,NR,NR
WKU,Conference USA,1,drawn,Roughing the Passer,1,0,0.0,NR,NR
WKU,Conference USA,2,committed,False Start,1,5,5.0,NR,NR
WKU,Conference USA,2,committed,Holding,1,6,6.0,NR,NR
WKU,Conference USA,2,committed,Other / Unclassified,1,15,15.0,NR,NR
WKU,Conference USA,2,committed,Pass Interference,1,15,15.0,NR,NR
WKU,Conference USA,2,drawn,Delay of Game,1,5,5.0,NR,NR
WKU,Conference USA,2,drawn,False Start,3,15,5.0,NR,NR
WKU,Conference USA,2,drawn,Holding,2,11,5.5,NR,NR
WKU,Conference USA,2,drawn,Pass Interference,1,15,15.0,NR,NR
WKU,Conference USA,2,drawn,Roughing the Passer,1,15,15.0,NR,NR
WKU,Conference USA,4,committed,Face Mask,1,15,15.0,NR,NR
WKU,Conference USA,4,drawn,False Start,2,10,5.0,NR,NR
WKU,Conference USA,4,drawn,Holding,4,43,10.75,NR,NR
WKU,Conference USA,4,drawn,Offside,1,5,5.0,NR,NR
WKU,Conference USA,4,drawn,Pass Interference,3,30,10.0,NR,NR
WKU,Conference USA,4,drawn,Personal Foul,3,0,0.0,NR,NR
WKU,Conference USA,5,committed,False Start,1,5,5.0,NR,NR
WKU,Conference USA,5,committed,Holding,1,15,15.0,NR,NR
WKU,Conference USA,5,committed,Offside,3,16,5.33,NR,NR
WKU,Conference USA,5,committed,Pass Interference,2,30,15.0,NR,NR
WKU,Conference USA,5,committed,Personal Foul,1,16,16.0,NR,NR
WKU,Conference USA,5,committed,Roughing the Passer,1,0,0.0,NR,NR
WKU,Conference USA,5,drawn,False Start,1,5,5.0,NR,NR
WKU,Conference USA,5,drawn,Holding,5,50,10.0,NR,NR
WKU,Conference USA,5,drawn,Offside,1,5,5.0,NR,NR
WKU,Conference USA,5,drawn,Personal Foul,2,12,6.0,NR,NR
WKU,Conference USA,5,drawn,Roughing the Passer,1,15,15.0,NR,NR
WKU,Conference USA,6,committed,Holding,1,6,6.0,NR,NR
WKU,Conference USA,6,committed,Illegal Formation,2,12,6.0,NR,NR
WKU,Conference USA,6,committed,Offside,1,0,0.0,NR,NR
WKU,Conference USA,6,committed,Pass Interference,1,8,8.0,NR,NR
WKU,Conference USA,6,drawn,Holding,1,0,0.0,NR,NR
WKU,Conference USA,6,drawn,Pass Interference,3,10,3.33,NR,NR
WKU,Conference USA,6,drawn,Unsportsmanlike Conduct,1,0,0.0,NR,NR
WKU,Conference USA,8,committed,Holding,1,10,10.0,NR,NR
WKU,Conference USA,8,committed,Offside,1,5,5.0,NR,NR
WKU,Conference USA,8,drawn,Face Mask,1,15,15.0,NR,NR
WKU,Conference USA,8,drawn,False Start,2,10,5.0,NR,NR
WKU,Conference USA,8,drawn,Holding,4,30,7.5,NR,NR
WKU,Conference USA,8,drawn,Offside,1,0,0.0,NR,NR
WKU,Conference USA,8,drawn,Other / Unclassified,2,11,5.5,NR,NR
WKU,Conference USA,8,drawn,Pass Interference,1,15,15.0,NR,NR
WKU,Conference USA,8,drawn,Personal Foul,1,15,15.0,NR,NR
WKU,Conference USA,9,committed,False Start,2,9,4.5,NR,NR
WKU,Conference USA,9,committed,Holding,3,30,10.0,NR,NR
WKU,Conference USA,9,committed,Offside,1,5,5.0,NR,NR
WKU,Conference USA,9,committed,Other / Unclassified,2,49,24.5,NR,NR
WKU,Conference USA,9,committed,Personal Foul,1,0,0.0,NR,NR
WKU,Conference USA,9,committed,Targeting,1,11,11.0,NR,NR
WKU,Conference USA,9,drawn,Delay of Game,1,5,5.0,NR,NR
WKU,Conference USA,9,drawn,Face Mask,1,11,11.0,NR,NR
WKU,Conference USA,9,drawn,Holding,2,10,5.0,NR,NR
WKU,Conference USA,9,drawn,Offside,1,5,5.0,NR,NR
WKU,Conference USA,9,drawn,Other / Unclassified,1,5,5.0,NR,NR
WKU,Conference USA,10,committed,Holding,1,1,1.0,NR,NR
WKU,Conference USA,10,committed,Offside,1,5,5.0,NR,NR
WKU,Conference USA,10,drawn,False Start,5,25,5.0,NR,NR
WKU,Conference USA,10,drawn,Holding,2,11,5.5,NR,NR
WKU,Conference USA,10,drawn,Offside,2,11,5.5,NR,NR
WKU,Conference USA,10,drawn,Personal Foul,1,15,15.0,NR,NR
WKU,Conference USA,10,drawn,Unsportsmanlike Conduct,1,15,15.0,NR,NR
WKU,Conference USA,12,committed,False Start,1,5,5.0,NR,NR
WKU,Conference USA,12,committed,Pass Interference,1,15,15.0,NR,NR
WKU,Conference USA,12,drawn,Delay of Game,1,5,5.0,NR,NR
WKU,Conference USA,12,drawn,False Start,3,15,5.0,NR,NR
WKU,Conference USA,12,drawn,Holding,5,37,7.4,NR,NR
WKU,Conference USA,12,drawn,Other / Unclassified,1,5,5.0,NR,NR
WKU,Conference USA,12,drawn,Pass Interference,1,15,15.0,NR,NR
WKU,Conference USA,12,drawn,Roughing the Passer,2,70,35.0,NR,NR
Wake Forest,ACC,1,committed,Delay of Game,1,5,5.0,NR,NR
Wake Forest,ACC,1,committed,False Start,2,10,5.0,NR,NR
Wake Forest,ACC,1,committed,Holding,3,25,8.33,NR,NR
Wake Forest,ACC,1,committed,Offside,1,5,5.0,NR,NR
Wake Forest,ACC,1,committed,Other / Unclassified,2,24,12.0,NR,NR
Wake Forest,ACC,1,committed,Unsportsmanlike Conduct,1,15,15.0,NR,NR
Wake Forest,ACC,1,drawn,False Start,3,15,5.0,NR,NR
Wake Forest,ACC,1,drawn,Holding,1,50,50.0,NR,NR
Wake Forest,ACC,1,drawn,Other / Unclassified,3,35,11.67,NR,NR
Wake Forest,ACC,2,committed,Holding,2,0,0.0,NR,NR
Wake Forest,ACC,2,committed,Pass Interference,2,30,15.0,NR,NR
Wake Forest,ACC,2,drawn,Delay of Game,1,3,3.0,NR,NR
Wake Forest,ACC,2,drawn,Face Mask,1,6,6.0,NR,NR
Wake Forest,ACC,2,drawn,False Start,1,5,5.0,NR,NR
Wake Forest,ACC,2,drawn,Holding,1,0,0.0,NR,NR
Wake Forest,ACC,2,drawn,Other / Unclassified,1,9,9.0,NR,NR
Wake Forest,ACC,3,committed,False Start,1,0,0.0,NR,NR
Wake Forest,ACC,3,committed,Holding,4,33,8.25,NR,NR
Wake Forest,ACC,3,committed,Offside,1,0,0.0,NR,NR
Wake Forest,ACC,3,committed,Other / Unclassified,1,0,0.0,NR,NR
Wake Forest,ACC,3,committed,Personal Foul,1,0,0.0,NR,NR
Wake Forest,ACC,3,committed,Unsportsmanlike Conduct,1,15,15.0,NR,NR
Wake Forest,ACC,3,drawn,False Start,1,0,0.0,NR,NR
Wake Forest,ACC,3,drawn,Holding,2,8,4.0,NR,NR
Wake Forest,ACC,3,drawn,Illegal Formation,1,6,6.0,NR,NR
Wake Forest,ACC,3,drawn,Other / Unclassified,1,0,0.0,NR,NR
Wake Forest,ACC,3,drawn,Pass Interference,2,27,13.5,NR,NR
Wake Forest,ACC,3,drawn,Roughing,1,15,15.0,NR,NR
Wake Forest,ACC,3,drawn,Unsportsmanlike Conduct,1,7,7.0,NR,NR
Wake Forest,ACC,5,committed,False Start,1,5,5.0,NR,NR
Wake Forest,ACC,5,committed,Holding,2,16,8.0,NR,NR
Wake Forest,ACC,5,committed,Offside,1,5,5.0,NR,NR
Wake Forest,ACC,5,committed,Other / Unclassified,2,13,6.5,NR,NR
Wake Forest,ACC,5,drawn,Face Mask,1,44,44.0,NR,NR
Wake Forest,ACC,5,drawn,False Start,2,10,5.0,NR,NR
Wake Forest,ACC,5,drawn,Holding,1,0,0.0,NR,NR
Wake Forest,ACC,5,drawn,Other / Unclassified,2,15,7.5,NR,NR
Wake Forest,ACC,5,drawn,Pass Interference,1,15,15.0,NR,NR
Wake Forest,ACC,5,drawn,Personal Foul,1,13,13.0,NR,NR
Wake Forest,ACC,6,committed,False Start,4,20,5.0,NR,NR
Wake Forest,ACC,6,committed,Illegal Formation,1,33,33.0,NR,NR
Wake Forest,ACC,6,committed,Other / Unclassified,6,36,6.0,NR,NR
Wake Forest,ACC,6,committed,Pass Interference,1,15,15.0,NR,NR
Wake Forest,ACC,6,committed,Roughing the Passer,1,15,15.0,NR,NR
Wake Forest,ACC,6,drawn,Delay of Game,1,5,5.0,NR,NR
Wake Forest,ACC,6,drawn,Holding,1,17,17.0,NR,NR
Wake Forest,ACC,6,drawn,Other / Unclassified,4,15,3.75,NR,NR
Wake Forest,ACC,6,drawn,Pass Interference,1,15,15.0,NR,NR
Wake Forest,ACC,7,committed,False Start,2,10,5.0,NR,NR
Wake Forest,ACC,7,committed,Holding,2,44,22.0,NR,NR
Wake Forest,ACC,7,committed,Illegal Motion,1,0,0.0,NR,NR
Wake Forest,ACC,7,committed,Pass Interference,1,15,15.0,NR,NR
Wake Forest,ACC,7,committed,Roughing the Passer,1,15,15.0,NR,NR
Wake Forest,ACC,7,committed,Unsportsmanlike Conduct,1,9,9.0,NR,NR
Wake Forest,ACC,7,drawn,Face Mask,1,15,15.0,NR,NR
Wake Forest,ACC,7,drawn,False Start,6,30,5.0,NR,NR
Wake Forest,ACC,7,drawn,Holding,2,51,25.5,NR,NR
Wake Forest,ACC,7,drawn,Offside,1,0,0.0,NR,NR
Wake Forest,ACC,7,drawn,Other / Unclassified,1,0,0.0,NR,NR
Wake Forest,ACC,7,drawn,Pass Interference,1,15,15.0,NR,NR
Wake Forest,ACC,7,drawn,Roughing the Passer,2,30,15.0,NR,NR
Wake Forest,ACC,7,drawn,Unsportsmanlike Conduct,1,0,0.0,NR,NR
Wake Forest,ACC,9,committed,False Start,1,5,5.0,NR,NR
Wake Forest,ACC,9,committed,Holding,1,10,10.0,NR,NR
Wake Forest,ACC,9,committed,Illegal Formation,2,13,6.5,NR,NR
Wake Forest,ACC,9,committed,Other / Unclassified,2,10,5.0,NR,NR
Wake Forest,ACC,9,drawn,Face Mask,2,11,5.5,NR,NR
Wake Forest,ACC,9,drawn,False Start,1,5,5.0,NR,NR
Wake Forest,ACC,9,drawn,Other / Unclassified,1,5,5.0,NR,NR
Wake Forest,ACC,9,drawn,Pass Interference,2,26,13.0,NR,NR
Wake Forest,ACC,9,drawn,Personal Foul,1,11,11.0,NR,NR
Wake Forest,ACC,10,committed,False Start,3,15,5.0,NR,NR
Wake Forest,ACC,10,committed,Holding,2,78,39.0,NR,NR
Wake Forest,ACC,10,committed,Other / Unclassified,1,5,5.0,NR,NR
Wake Forest,ACC,10,committed,Pass Interference,2,30,15.0,NR,NR
Wake Forest,ACC,10,committed,Personal Foul,1,14,14.0,NR,NR
Wake Forest,ACC,10,committed,Unsportsmanlike Conduct,1,20,20.0,NR,NR
Wake Forest,ACC,10,drawn,False Start,1,5,5.0,NR,NR
Wake Forest,ACC,10,drawn,Holding,1,10,10.0,NR,NR
Wake Forest,ACC,10,drawn,Other / Unclassified,2,15,7.5,NR,NR
Wake Forest,ACC,10,drawn,Pass Interference,1,29,29.0,NR,NR
Wake Forest,ACC,10,drawn,Personal Foul,1,9,9.0,NR,NR
Wake Forest,ACC,11,committed,False Start,1,5,5.0,NR,NR
Wake Forest,ACC,11,committed,Unsportsmanlike Conduct,1,44,44.0,NR,NR
Wake Forest,ACC,11,drawn,False Start,3,15,5.0,NR,NR
Wake Forest,ACC,11,drawn,Holding,2,6,3.0,NR,NR
Wake Forest,ACC,11,drawn,Offside,1,5,5.0,NR,NR
Wake Forest,ACC,11,drawn,Personal Foul,2,55,27.5,NR,NR
Wake Forest,ACC,12,committed,Holding,1,4,4.0,NR,NR
Wake Forest,ACC,12,committed,Other / Unclassified,1,1,1.0,NR,NR
Wake Forest,ACC,12,committed,Roughing the Passer,1,8,8.0,NR,NR
Wake Forest,ACC,12,drawn,Face Mask,1,2,2.0,NR,NR
Wake Forest,ACC,12,drawn,False Start,1,5,5.0,NR,NR
Wake Forest,ACC,12,drawn,Pass Interference,2,23,11.5,NR,NR
Wake Forest,ACC,12,drawn,Personal Foul,2,9,4.5,NR,NR
Washington,Big Ten,1,committed,False Start,3,10,3.33,NR,NR
Washington,Big Ten,1,committed,Offside,1,0,0.0,NR,NR
Washington,Big Ten,1,committed,Other / Unclassified,1,0,0.0,NR,NR
Washington,Big Ten,1,committed,Pass Interference,1,0,0.0,NR,NR
Washington,Big Ten,1,drawn,Face Mask,1,2,2.0,NR,NR
Washington,Big Ten,1,drawn,False Start,2,10,5.0,NR,NR
Washington,Big Ten,1,drawn,Illegal Formation,1,7,7.0,NR,NR
Washington,Big Ten,1,drawn,Pass Interference,1,12,12.0,NR,NR
Washington,Big Ten,2,committed,Holding,1,8,8.0,NR,NR
Washington,Big Ten,2,committed,Offside,1,0,0.0,NR,NR
Washington,Big Ten,2,committed,Personal Foul,1,0,0.0,NR,NR
Washington,Big Ten,2,committed,Roughing the Passer,1,0,0.0,NR,NR
Washington,Big Ten,2,committed,Unsportsmanlike Conduct,1,15,15.0,NR,NR
Washington,Big Ten,2,drawn,Delay of Game,2,10,5.0,NR,NR
Washington,Big Ten,2,drawn,False Start,2,10,5.0,NR,NR
Washington,Big Ten,2,drawn,Holding,1,10,10.0,NR,NR
Washington,Big Ten,2,drawn,Illegal Formation,1,0,0.0,NR,NR
Washington,Big Ten,2,drawn,Offside,3,0,0.0,NR,NR
Washington,Big Ten,2,drawn,Pass Interference,1,15,15.0,NR,NR
Washington,Big Ten,4,committed,Holding,1,1,1.0,NR,NR
Washington,Big Ten,4,drawn,False Start,1,5,5.0,NR,NR
Washington,Big Ten,4,drawn,Holding,1,3,3.0,NR,NR
Washington,Big Ten,4,drawn,Offside,1,1,1.0,NR,NR
Washington,Big Ten,4,drawn,Other / Unclassified,1,5,5.0,NR,NR
Washington,Big Ten,4,drawn,Pass Interference,1,15,15.0,NR,NR
Washington,Big Ten,5,committed,Face Mask,1,15,15.0,NR,NR
Washington,Big Ten,5,committed,False Start,2,10,5.0,NR,NR
Washington,Big Ten,5,committed,Other / Unclassified,3,13,4.33,NR,NR
Washington,Big Ten,5,committed,Unsportsmanlike Conduct,1,0,0.0,NR,NR
Washington,Big Ten,5,drawn,False Start,1,5,5.0,NR,NR
Washington,Big Ten,5,drawn,Holding,1,10,10.0,NR,NR
Washington,Big Ten,5,drawn,Personal Foul,1,15,15.0,NR,NR
Washington,Big Ten,5,drawn,Roughing the Passer,1,15,15.0,NR,NR
Washington,Big Ten,6,committed,False Start,2,10,5.0,NR,NR
Washington,Big Ten,6,committed,Holding,2,12,6.0,NR,NR
Washington,Big Ten,6,committed,Other / Unclassified,1,5,5.0,NR,NR
Washington,Big Ten,6,committed,Personal Foul,2,0,0.0,NR,NR
Washington,Big Ten,6,committed,Targeting,1,3,3.0,NR,NR
Washington,Big Ten,6,committed,Unsportsmanlike Conduct,1,0,0.0,NR,NR
Washington,Big Ten,6,drawn,False Start,1,5,5.0,NR,NR
Washington,Big Ten,6,drawn,Holding,1,10,10.0,NR,NR
Washington,Big Ten,6,drawn,Other / Unclassified,1,0,0.0,NR,NR
Washington,Big Ten,6,drawn,Personal Foul,1,0,0.0,NR,NR
Washington,Big Ten,7,committed,False Start,1,5,5.0,NR,NR
Washington,Big Ten,7,committed,Holding,1,10,10.0,NR,NR
Washington,Big Ten,7,committed,Illegal Formation,1,35,35.0,NR,NR
Washington,Big Ten,7,committed,Offside,1,0,0.0,NR,NR
Washington,Big Ten,7,committed,Other / Unclassified,1,15,15.0,NR,NR
Washington,Big Ten,7,drawn,False Start,2,6,3.0,NR,NR
Washington,Big Ten,7,drawn,Holding,1,7,7.0,NR,NR
Washington,Big Ten,7,drawn,Offside,1,6,6.0,NR,NR
Washington,Big Ten,7,drawn,Other / Unclassified,1,5,5.0,NR,NR
Washington,Big Ten,7,drawn,Pass Interference,2,30,15.0,NR,NR
Washington,Big Ten,7,drawn,Personal Foul,2,0,0.0,NR,NR
Washington,Big Ten,7,drawn,Unsportsmanlike Conduct,1,0,0.0,NR,NR
Washington,Big Ten,8,committed,False Start,3,15,5.0,NR,NR
Washington,Big Ten,8,committed,Holding,1,8,8.0,NR,NR
Washington,Big Ten,8,drawn,Delay of Game,1,5,5.0,NR,NR
Washington,Big Ten,8,drawn,False Start,1,5,5.0,NR,NR
Washington,Big Ten,8,drawn,Holding,2,14,7.0,NR,NR
Washington,Big Ten,8,drawn,Other / Unclassified,1,11,11.0,NR,NR
Washington,Big Ten,9,committed,Face Mask,1,3,3.0,NR,NR
Washington,Big Ten,9,committed,Holding,2,15,7.5,NR,NR
Washington,Big Ten,9,committed,Illegal Formation,1,1,1.0,NR,NR
Washington,Big Ten,9,committed,Other / Unclassified,2,102,51.0,NR,NR
Washington,Big Ten,9,committed,Personal Foul,2,16,8.0,NR,NR
Washington,Big Ten,9,drawn,False Start,2,10,5.0,NR,NR
Washington,Big Ten,9,drawn,Offside,1,12,12.0,NR,NR
Washington,Big Ten,9,drawn,Other / Unclassified,1,0,0.0,NR,NR
Washington,Big Ten,9,drawn,Pass Interference,2,19,9.5,NR,NR
Washington,Big Ten,9,drawn,Roughing the Passer,1,19,19.0,NR,NR
Washington,Big Ten,9,drawn,Unsportsmanlike Conduct,2,19,9.5,NR,NR
Washington,Big Ten,11,committed,False Start,4,20,5.0,NR,NR
Washington,Big Ten,11,committed,Unsportsmanlike Conduct,1,8,8.0,NR,NR
Washington,Big Ten,11,drawn,False Start,1,5,5.0,NR,NR
Washington,Big Ten,11,drawn,Holding,1,10,10.0,NR,NR
Washington,Big Ten,11,drawn,Other / Unclassified,2,45,22.5,NR,NR
Washington,Big Ten,11,drawn,Unsportsmanlike Conduct,1,15,15.0,NR,NR
Washington,Big Ten,12,committed,Holding,1,7,7.0,NR,NR
Washington,Big Ten,12,committed,Pass Interference,1,15,15.0,NR,NR
Washington,Big Ten,12,committed,Unsportsmanlike Conduct,2,30,15.0,NR,NR
Washington,Big Ten,12,drawn,False Start,2,10,5.0,NR,NR
Washington,Big Ten,12,drawn,Holding,1,10,10.0,NR,NR
Washington,Big Ten,12,drawn,Other / Unclassified,2,22,11.0,NR,NR
Washington,Big Ten,12,drawn,Pass Interference,1,10,10.0,NR,NR
Washington,Big Ten,12,drawn,Unsportsmanlike Conduct,3,27,9.0,NR,NR
Washington State,Pac-12,1,committed,Delay of Game,1,5,5.0,NR,NR
Washington State,Pac-12,1,committed,False Start,3,8,2.67,NR,NR
Washington State,Pac-12,1,committed,Offside,1,5,5.0,NR,NR
Washington State,Pac-12,1,committed,Unsportsmanlike Conduct,1,0,0.0,NR,NR
Washington State,Pac-12,1,drawn,Face Mask,1,3,3.0,NR,NR
Washington State,Pac-12,1,drawn,Holding,2,10,5.0,NR,NR
Washington State,Pac-12,1,drawn,Personal Foul,1,0,0.0,NR,NR
Washington State,Pac-12,1,drawn,Unsportsmanlike Conduct,1,0,0.0,NR,NR
Washington State,Pac-12,2,committed,Delay of Game,1,5,5.0,NR,NR
Washington State,Pac-12,2,committed,False Start,2,10,5.0,NR,NR
Washington State,Pac-12,2,committed,Holding,3,34,11.33,NR,NR
Washington State,Pac-12,2,committed,Illegal Formation,1,28,28.0,NR,NR
Washington State,Pac-12,2,committed,Offside,2,51,25.5,NR,NR
Washington State,Pac-12,2,committed,Other / Unclassified,1,4,4.0,NR,NR
Washington State,Pac-12,2,drawn,False Start,2,10,5.0,NR,NR
Washington State,Pac-12,2,drawn,Other / Unclassified,1,5,5.0,NR,NR
Washington State,Pac-12,3,committed,False Start,1,5,5.0,NR,NR
Washington State,Pac-12,3,committed,Holding,1,10,10.0,NR,NR
Washington State,Pac-12,3,committed,Other / Unclassified,1,5,5.0,NR,NR
Washington State,Pac-12,3,committed,Pass Interference,1,15,15.0,NR,NR
Washington State,Pac-12,3,drawn,Holding,2,26,13.0,NR,NR
Washington State,Pac-12,3,drawn,Other / Unclassified,2,18,9.0,NR,NR
Washington State,Pac-12,3,drawn,Pass Interference,2,15,7.5,NR,NR
Washington State,Pac-12,4,committed,False Start,1,5,5.0,NR,NR
Washington State,Pac-12,4,committed,Holding,1,3,3.0,NR,NR
Washington State,Pac-12,4,committed,Offside,1,1,1.0,NR,NR
Washington State,Pac-12,4,committed,Other / Unclassified,1,5,5.0,NR,NR
Washington State,Pac-12,4,committed,Pass Interference,1,15,15.0,NR,NR
Washington State,Pac-12,4,drawn,Holding,1,1,1.0,NR,NR
Washington State,Pac-12,5,committed,False Start,2,10,5.0,NR,NR
Washington State,Pac-12,5,committed,Offside,1,5,5.0,NR,NR
Washington State,Pac-12,5,committed,Personal Foul,1,15,15.0,NR,NR
Washington State,Pac-12,5,drawn,False Start,2,10,5.0,NR,NR
Washington State,Pac-12,5,drawn,Holding,3,16,5.33,NR,NR
Washington State,Pac-12,5,drawn,Pass Interference,2,30,15.0,NR,NR
Washington State,Pac-12,7,committed,Delay of Game,1,5,5.0,NR,NR
Washington State,Pac-12,7,committed,Face Mask,1,5,5.0,NR,NR
Washington State,Pac-12,7,committed,Holding,5,21,4.2,NR,NR
Washington State,Pac-12,7,committed,Illegal Formation,2,0,0.0,NR,NR
Washington State,Pac-12,7,committed,Other / Unclassified,1,15,15.0,NR,NR
